ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts,total_count,Month_num,Day_num
1034109,"January 13, 2015 07:00:00 PM",2015,January,13,Tuesday,19,7,Birrarung Marr,319,35973,1,2
2067089,"December 20, 2017 08:00:00 PM",2017,December,20,Wednesday,20,18,Collins Place (North),179,43097,12,3
2444447,"November 07, 2018 03:00:00 PM",2018,November,7,Wednesday,15,48,QVM-Queen St (East),309,8664,11,3
475692,"June 16, 2012 05:00:00 AM",2012,June,16,Saturday,5,18,Collins Place (North),11,43097,6,6
1502454,"May 21, 2016 05:00:00 AM",2016,May,21,Saturday,5,44,Tin Alley-Swanston St (West),2,5257,5,6
4267517,"April 12, 2022 01:00:00 AM",2022,April,12,Tuesday,1,65,Swanston St - City Square,21,7491,4,2
1108715,"April 10, 2015 05:00:00 AM",2015,April,10,Friday,5,39,Alfred Place,7,14784,4,5
3394071,"November 02, 2020 06:00:00 PM",2020,November,2,Monday,18,37,Lygon St (East),225,9906,11,1
705059,"November 04, 2013 08:00:00 PM",2013,November,4,Monday,20,14,Sandridge Bridge,308,51255,11,1
929977,"September 01, 2014 10:00:00 AM",2014,September,1,Monday,10,39,Alfred Place,247,14784,9,1
3318615,"September 11, 2020 03:00:00 PM",2020,September,11,Friday,15,12,New Quay,191,21888,9,5
1723210,"January 02, 2017 12:00:00 PM",2017,January,2,Monday,12,44,Tin Alley-Swanston St (West),32,5257,1,1
3545558,"February 09, 2021 01:00:00 PM",2021,February,9,Tuesday,13,41,Flinders La-Swanston St (West),2056,68374,2,2
